﻿Host Information
1,192.168.27.69,192.168.27.69
Sample Information
2023-09-26 15:18:20Z,54.67
2023-09-26 15:18:23Z,1.58
2023-09-26 15:18:25Z,59.41
2023-09-26 15:18:28Z,8.94
2023-09-26 15:18:30Z,14.23
2023-09-26 15:18:33Z,3.67
2023-09-26 15:18:35Z,5.49
2023-09-26 15:18:38Z,2.85
2023-09-26 15:18:40Z,46.53
2023-09-26 15:18:43Z,1.89
2023-09-26 15:18:45Z,7.07
2023-09-26 15:18:48Z,2.04
2023-09-26 15:18:50Z,3.86
2023-09-26 15:18:53Z,2.09
2023-09-26 15:18:55Z,10.24
2023-09-26 15:18:58Z,2.01
2023-09-26 15:19:00Z,7.36
2023-09-26 15:19:03Z,3.90
2023-09-26 15:19:05Z,1.86
2023-09-26 15:19:08Z,2.35
2023-09-26 15:19:10Z,21.37
2023-09-26 15:19:13Z,29.64
2023-09-26 15:19:16Z,4.45
2023-09-26 15:19:18Z,1.98
2023-09-26 15:19:21Z,7.30
2023-09-26 15:19:23Z,2.15
2023-09-26 15:19:26Z,1.85
2023-09-26 15:19:28Z,1.73
2023-09-26 15:19:31Z,4.17
2023-09-26 15:19:33Z,1.82
2023-09-26 15:19:36Z,2.46
2023-09-26 15:19:38Z,5.02
2023-09-26 15:19:41Z,1.79
2023-09-26 15:19:43Z,3.66
2023-09-26 15:19:46Z,2.40
2023-09-26 15:19:48Z,1.78
2023-09-26 15:19:51Z,7.48
2023-09-26 15:19:53Z,3.21
2023-09-26 15:19:56Z,2.00
2023-09-26 15:19:58Z,9.88
2023-09-26 15:20:01Z,1.94
2023-09-26 15:20:03Z,2.25
2023-09-26 15:20:06Z,2.13
2023-09-26 15:20:08Z,2.34
2023-09-26 15:20:11Z,58.99
2023-09-26 15:20:13Z,2.04
2023-09-26 15:20:16Z,4.26
2023-09-26 15:20:18Z,37.17
2023-09-26 15:20:21Z,7.72
2023-09-26 15:20:23Z,2.27
2023-09-26 15:20:26Z,5.92
2023-09-26 15:20:28Z,17.61
2023-09-26 15:20:31Z,4.27
2023-09-26 15:20:33Z,2.09
2023-09-26 15:20:36Z,4.35
2023-09-26 15:20:38Z,4.83
2023-09-26 15:20:41Z,2.18
2023-09-26 15:20:43Z,31.19
2023-09-26 15:20:46Z,2.25
2023-09-26 15:20:48Z,3.16
2023-09-26 15:20:51Z,2.33
2023-09-26 15:20:54Z,2.20
2023-09-26 15:20:56Z,2.45
2023-09-26 15:20:59Z,2.28
2023-09-26 15:21:01Z,82.13
2023-09-26 15:21:04Z,3.84
2023-09-26 15:21:06Z,2.72
2023-09-26 15:21:09Z,2.35
2023-09-26 15:21:11Z,2.23
2023-09-26 15:21:14Z,2.12
2023-09-26 15:21:16Z,4.50
2023-09-26 15:21:19Z,16.49
2023-09-26 15:21:21Z,2.35
2023-09-26 15:21:24Z,2.73
2023-09-26 15:21:26Z,2.26
2023-09-26 15:21:29Z,2.76
2023-09-26 15:21:31Z,1.68
2023-09-26 15:21:34Z,102.71
2023-09-26 15:21:36Z,2.12
2023-09-26 15:21:39Z,2.07
2023-09-26 15:21:41Z,1.80
2023-09-26 15:21:44Z,73.15
2023-09-26 15:21:46Z,70.94
2023-09-26 15:21:49Z,42.21
2023-09-26 15:21:51Z,3.83
2023-09-26 15:21:54Z,3.52
2023-09-26 15:21:56Z,15.91
2023-09-26 15:21:59Z,5.82
2023-09-26 15:22:01Z,2.04
2023-09-26 15:22:04Z,1.87
2023-09-26 15:22:06Z,2.27
2023-09-26 15:22:09Z,97.13
2023-09-26 15:22:11Z,2.66
2023-09-26 15:22:14Z,79.59
2023-09-26 15:22:16Z,2.15
2023-09-26 15:22:19Z,2.42
2023-09-26 15:22:21Z,1.85
2023-09-26 15:22:24Z,1.87
2023-09-26 15:22:26Z,1.82
2023-09-26 15:22:29Z,9.62
2023-09-26 15:22:31Z,1.85
2023-09-26 15:22:34Z,346.39
2023-09-26 15:22:36Z,2.83
2023-09-26 15:22:39Z,2.31
2023-09-26 15:22:42Z,2.44
2023-09-26 15:22:44Z,1.86
2023-09-26 15:22:47Z,14.68
2023-09-26 15:22:49Z,2.63
2023-09-26 15:22:52Z,1.81
2023-09-26 15:22:54Z,2.10
2023-09-26 15:22:57Z,3.61
2023-09-26 15:22:59Z,1.81
2023-09-26 15:23:02Z,4.60
2023-09-26 15:23:04Z,90.81
2023-09-26 15:23:07Z,7.10
2023-09-26 15:23:09Z,4.21
2023-09-26 15:23:12Z,2.04
2023-09-26 15:23:14Z,1.84
2023-09-26 15:23:17Z,1.78
2023-09-26 15:23:19Z,22.24
2023-09-26 15:23:22Z,153.20
2023-09-26 15:23:24Z,1.78
2023-09-26 15:23:27Z,1.72
2023-09-26 15:23:29Z,32.96
2023-09-26 15:23:32Z,3.05
2023-09-26 15:23:34Z,108.00
2023-09-26 15:23:37Z,328.91
2023-09-26 15:23:39Z,277.97
2023-09-26 15:23:42Z,69.85
2023-09-26 15:23:44Z,115.59
2023-09-26 15:23:47Z,2.47
2023-09-26 15:23:49Z,17.99
2023-09-26 15:23:52Z,82.09
2023-09-26 15:23:54Z,147.27
2023-09-26 15:23:57Z,2.20
2023-09-26 15:23:59Z,11.00
2023-09-26 15:24:02Z,1.91
2023-09-26 15:24:04Z,5.01
2023-09-26 15:24:07Z,1.73
2023-09-26 15:24:09Z,1.60
2023-09-26 15:24:12Z,3.62
2023-09-26 15:24:14Z,1.84
2023-09-26 15:24:17Z,2.57
2023-09-26 15:24:19Z,6.66
2023-09-26 15:24:22Z,3.05
2023-09-26 15:24:24Z,2.40
2023-09-26 15:24:27Z,10.00
2023-09-26 15:24:29Z,3.10
2023-09-26 15:24:32Z,2.57
2023-09-26 15:24:34Z,1.63
2023-09-26 15:24:37Z,10.10
2023-09-26 15:24:40Z,5.16
2023-09-26 15:24:42Z,52.00
2023-09-26 15:24:45Z,23.43
2023-09-26 15:24:47Z,2.36
2023-09-26 15:24:50Z,2.84
2023-09-26 15:24:52Z,25.94
2023-09-26 15:24:55Z,32.75
2023-09-26 15:24:57Z,9.37
2023-09-26 15:25:00Z,27.73
2023-09-26 15:25:02Z,50.00
2023-09-26 15:25:05Z,2.74
2023-09-26 15:25:07Z,1.89
2023-09-26 15:25:10Z,103.03
2023-09-26 15:25:12Z,13.53
2023-09-26 15:25:15Z,5.37
2023-09-26 15:25:17Z,1.72
2023-09-26 15:25:20Z,2.66
2023-09-26 15:25:22Z,2.68
2023-09-26 15:25:25Z,4.68
2023-09-26 15:25:27Z,32.82
2023-09-26 15:25:30Z,1.65
2023-09-26 15:25:32Z,1.60
2023-09-26 15:25:35Z,2.45
2023-09-26 15:25:37Z,2.53
2023-09-26 15:25:40Z,1.66
2023-09-26 15:25:42Z,2.15
2023-09-26 15:25:45Z,3.00
2023-09-26 15:25:47Z,1.73
2023-09-26 15:25:50Z,1.77
2023-09-26 15:25:52Z,75.77
2023-09-26 15:25:55Z,16.61
2023-09-26 15:25:57Z,3.89
2023-09-26 15:26:00Z,7.20
2023-09-26 15:26:02Z,2.72
2023-09-26 15:26:05Z,2.39
2023-09-26 15:26:07Z,1.83
2023-09-26 15:26:10Z,1.99
2023-09-26 15:26:12Z,4.14
2023-09-26 15:26:15Z,1.64
2023-09-26 15:26:17Z,23.78
2023-09-26 15:26:20Z,28.61
2023-09-26 15:26:22Z,20.48
2023-09-26 15:26:25Z,13.74
2023-09-26 15:26:27Z,1.86
2023-09-26 15:26:30Z,1.79
2023-09-26 15:26:32Z,1.67
2023-09-26 15:26:35Z,3.08
2023-09-26 15:26:37Z,2.17
2023-09-26 15:26:40Z,6.57
2023-09-26 15:26:42Z,1.81
2023-09-26 15:26:45Z,37.83
2023-09-26 15:26:47Z,2.03
2023-09-26 15:26:50Z,2.14
2023-09-26 15:26:52Z,2.93
2023-09-26 15:26:55Z,8.42
2023-09-26 15:26:57Z,1.87
2023-09-26 15:27:00Z,5.00
2023-09-26 15:27:03Z,1.74
2023-09-26 15:27:05Z,2.01
2023-09-26 15:27:08Z,1.73
2023-09-26 15:27:10Z,2.89
2023-09-26 15:27:13Z,2.92
2023-09-26 15:27:15Z,10.49
2023-09-26 15:27:18Z,3.16
2023-09-26 15:27:20Z,2.60
2023-09-26 15:27:23Z,1.66
2023-09-26 15:27:25Z,1.67
2023-09-26 15:27:28Z,74.50
2023-09-26 15:27:30Z,13.64
2023-09-26 15:27:33Z,131.26
2023-09-26 15:27:35Z,11.37
2023-09-26 15:27:38Z,1.70
2023-09-26 15:27:40Z,3.20
2023-09-26 15:27:43Z,1.77
2023-09-26 15:27:45Z,62.48
2023-09-26 15:27:48Z,1.68
2023-09-26 15:27:50Z,1.79
2023-09-26 15:27:53Z,1.80
2023-09-26 15:27:55Z,4.06
2023-09-26 15:27:58Z,3.71
2023-09-26 15:28:00Z,2.65
